373296	kama pona!	Welcome!	欢迎！
373329	mi ken olin.	I can love.	我可以爱。
373330	toki!	Hallo!	你好！
373338	toki!	Hi.	
373341	toki!	Hallo!	你好。
373376	lon ala lon?	No kidding?	真的吗？
373419	mi jan San.	My name is John.	我叫约翰。
373580	mi wile pona e linja mi.	I've got to fix my hair.	
373803	jan sewi li pali e ali.	God created the universe.	
374006	mi suli.	I am tall.	
374118	mi moku e kon seli lon ni la ni li ike ala ike tawa sina?	Would you mind if I smoke here?	
374172	ona li pona lukin.	It's nice.	
374444	ona li jo e tomo lon ma tomo Tokijo.		他住在东京。
374468	tenpo suno ni la kon walo mute li lon sewi.	Today is cloudy.	
374541	mi meli Kanse.	I am French.	我是法国人.
374826	pona.	Ta!	谢谢！
374827	pona.	Thank you.	谢谢！
374900	mi sona lili e ona. taso mi ken ala toki e ona.		能听懂一点儿，但是不会讲。
375110	tawa jan seme la ni li suli?	Who cares?	
375178	mi wile lukin e ona.	I'd like to see her.	
375422	mi pilin wawa ala e ni: lukin mi li toki lon.	I can't believe my eyes.	
375477	sina pilin pakala lon seme?	Where do you have pain?	哪裡疼?
375485	ona li kepeken ilo pi sitelen tawa.	He is watching TV.	
375643	toki ona li pona.	He does speak well.	
375656	ona li toki mute.	She talks a lot.	
375671	mi mije lili.	I am a boy.	我是一个男孩。
375825	seme li kama?	What's happened?	发生什么事情了？
375830	o lukin!	Careful!	
375890	mi ken ala ken moku e ni?	Can I eat this?	
375891	mi ken ala ken toki?	May I say something?	我可以說些什麼嗎?
375905	sina ken ala toki e nimi ala.	You can't say no.	你无法说“不”。
376024	tenpo suno pini la ona li moli.	He died yesterday.	他昨天去世了。
376063	sin seme?	What's new?	有什么新鲜事吗？
376065	sin seme?	What is new?	
376073	sina pali e seme?	What're you doing?	搞什么啊？
376087	mi olin e sina!	I love you!	我爱你！
376088	sina kepeken ala kepeken toki Inli?	Do you know English?	你说英语吗？
376090	o awen kin lon ni e tenpo lili.	Stay a little longer.	
376097	ona meli li pona tawa mi.		我喜欢你。
376402	mi pona.	I'm okay.	我沒事。
376403	ale li pona.	I am okay.	
376611	mi sona ala.	I do not understand.	不明白。
376756	sitelen insa ona li kama lon.	His dream came true.	
377189	tenpo pi mute seme la ona li sike e suno?	What age are you?	他多大了？
377306	ma Tosi li lon poka pi ma Netelan.	Germany adjoins Holland.	
377380	"a a." ni li toki ona.	'Aha', they will say.	
377570	ijo pi ala lili li lon insa poki.	The box is almost empty.	
377775	nimi nasin ni li seme?	What's the name of this street?	
377839	telo li kama tan sewi.	It's raining.	在下雨。
377853	ali li pona.	Life is beautiful.	
377937	mi olin e sina.	I love you.	我爱你。
378001	o tawa tomo sona!	Go to school.	
378034	tan seme la sina kama?	Where are you from?	你從哪裡來？
378035	sina lon seme?	Where are you living?	你住在哪儿？
378045	tan seme la sina mute li loje e supa monsi?	Why did you paint the bank red?	
378255	sina mu. taso sina soweli ala.	Regardless how loud you scream "Oo-oo!", you won't turn into a wolf.	
378270	sina toki ala toki kepeken toki Inli?		你说英语吗？
378292	mi wile sona e ijo.	I've got a question.	我有一個問題。
378406	sina tan ma seme?	Which country do you come from?	
378512	meli sama mi li pana e telo oko lon tenpo mute.		我妹妹经常哭。
378527	lawa pi kasi kule li pona.	Flowers bloom.	鮮花盛開。
378732	tomo ona li lon ma tomo lili.	He lives in a village.	
378752	weka sina li ike tawa mi.	I miss you.	
378782	lon taso li pona.	Nothing is beautiful but the truth.	
378811	tenpo pimeja ni la mi mute li tawa musi.	We're going dancing tonight.	
378853	tomo tawa mi li tan ma Tosi.	My car is German.	
378883	sina toki e seme?	Did you say something?	你說了甚麼？
378885	mi wile moku!	I'm hungry.	我饥饿！
379073	soweli tomo mi li moli e soweli lili ni.	This mouse was killed by my cat.	
379138	sina jan Sonko anu jan Nijon?	Are you Chinese or Japanese?	
379143	sina wile ala wile tawa?		你要走了吗？
379191	sina awen lon tenpo pi suli seme?	How long did you stay?	
379202	jan Palaton li jan pona tawa mi. taso lon li pona pi wawa mute tawa mi.	Plato is a friend, but the truth is a greater friend.	
379213	mi kama. mi lukin. mi jan sewi.	I came; I saw; I conquered.	我来，我见，我征服。
379223	mi toki, la mi lon.	I think therefore I am.	我思故我在。
379252	sina ken alasa e kala.	They can fish.	他們會釣魚。
379301	tomo mi li lon ma Nijon.	I am living in Japan.	我在日本居住。
379451	pona!	Ta!	谢谢你。
379458	ona li jan seme?	Who's he?	他是誰？
379567	mi ken ala toki ala e ni!	That's MY line!	
379610	sina tawa la mi kama lukin e sina.		那么我来送你。
379824	mi pona ala pona tawa sina?	Do you like me?	
379825	sina olin ala olin e mi?	Do you love me?	你爱我吗？
379922	mun li suno pi walo mute.	The moon shone brightly.	
379947	mi kama lon tomo mi la mi tawa supa lape.	I went to bed as soon as I got home.	
380083	mi kama nimi e sina la jan lawa mi.	I'll call you my boss.	
380143	jan ala li sona e nimi ona.		沒人知道她的名字。
380152	ona li ken kama wile tawa li ken kama wile awen.	She had the choice to stay or go.	
380245	mi toki e ona tan ni: ona li kama tawa mi lon tenpo pini.	I say this from my own experience.	
380394	mi ike lawa.	I've got a headache.	我头痛。
380509	mi sona ala.	Dunno.	我不知道。
380600	ona li toki mute.	She talks a lot.	
380630	tenpo suno ale la ona li moli e soweli tawa tawa ni: sewi suno li pilin pona.	Every day they killed a llama to make the Sun God happy.	
380671	soweli tomo pi mute seme li lon tomo ni?	How many cats are there in this house?	
380689	tan lape la mi kama lon tenpo pi suli ike.	I overslept.	我睡過頭了。
380701	toki!	Hallo!	你好！
380706	telo sewi li kama anpa la nasin pi mi mute li pakala tan telo.	Our streets flood when it rains.	
380868	ona li toki mute.	She talks so much.	
380873	sina wile ala wile moku?	Are you hungry?	你肚子饿吗？
380894	mi mije lili.	I am a boy.	我是一个男孩。
380916	mi wile lape.	I want to sleep.	我想睡觉。
381038	sina sona e lawa la ni li pona tawa sina.	It's so easy when you know the rules.	
381110	ona li sona mute.	He's intelligent.	他很聪明。
381129	ona li lukin e suno lon weka suli.	He saw a light in the distance.	
381139	mi ken ala toki kepeken toki Kanse.	I can't communicate in French.	
381263	ike ali li kama tan mani.	Money is the root of all evil.	
381293	ike li lon la pona li kama.	After rain comes fair weather.	
381305	nasin pona li mute.	All roads lead to Rome.	
381310	moku tawa jan mute li ken kama moli tawa jan ante.	One man's meat is another man's poison.	
381314	o toki ala. o pali.	Actions speak louder than words.	坐而言不如起而行。
381323	toki li pona. toki ala li pona mute.	Speech is worth silver, silence worth gold.	开口是银，沉默是金。
381325	toki pi ijo sin li kama ala la ali li pona.	No news is good news.	
381336	soweli wawa li lape la o pini ala e lape ona.	Let sleeping dogs lie.	
381355	mi moku ala e soweli.	I'm vegetarian.	
381394	ni li seme?	What's this thing?	这是什么东西？
381414	sina wile ala wile tawa?	Do you want to leave?	你要走了吗？
381463	sina wile toki tawa mi la o kepeken ilo toki.	If you want to speak to me, please call me up.	
381625	o lukin e sitelen ma lon lipu nanpa luka luka luka luka luka.	Look at the map on page 25.	
381652	jaki li pana e ike tawa sijelo.		污秽导致疾病。
381655	o pana e sike waso lon telo seli.	Put the eggs into the boiling water.	把蛋放入沸水中。
381701	tenpo pini lili la suno li pini.	The lights went out just now.	
381843	ni li ike mute.	It's complicated as hell.	
381880	jan li pilin ike, la ona li pana e telo lukin.	We cry when we are very sad.	
382057	o pona tan ni!	Ta!	
382058	pona.	'Ppreciate it!	谢谢！
382101	mi wile ala tawa tomo sona.	I don't want to go to school.	
382173	wan, tu, tu wan, tu tu, luka, luka wan, luka tu, luka tu wan, luka tu tu, luka luka.	One, two, three, four, five, six, seven, eight, nine, ten.	一、二、三、四、五、六、七、八、九、十。
382287	wan, tu, tu wan, tu tu, luka, luka wan, luka tu, luka tu wan, luka tu tu, luka luka.	One, two, three, four, five, six, seven, eight, nine, ten.	一、二、三、四、五、六、七、八、九、十。
382556	tenpo lili pini poka la telo pi kon sewi li kama.	It's just started raining.	
382586	pona!	Thanks.	谢谢！
382610	o pana e pona tawa mi.	Help me out.	
382807	ona li jan seme? sina sona e ni anu seme?	You know who she is?	
382816	sina awen lon tenpo pi suli seme?	How long are you going to stay?	
382847	o tawa ala lon telo!	No swimming.	
382865	mi sona e toki sina.	I understand your language.	
382878	ona li seli e moku la ni li pona mute tawa ona.	She loves to cook.	
382881	ona li jo e tomo lon ma tomo Tokijo.	He lives in Tokyo.	
382892	ona li jan pona mi. sina mute li sona e ona anu seme?		他是我的朋友。你们认识吗？
382948	ona li wile e mani.		他需要钱。
382972	toki! mi jan Nensi.	Hello, I'm Nancy.	
383126	ona li jan pali ni: ona li toki ante e toki.	He works as a translator.	
383143	o kama ala lon poka mi.		不要接近我。
383218	sina wile e ni: sina jan sewi la sina wile pali kiwen kin.		如果你想成功，就一定要努力工作。
383231	jan Pija li pilin wawa tan ni: ona li jo e supa tawa sin.	Pia is the proud owner of a new skateboard.	
383233	ona li jo e meli lili tu wan.	He has three daughters.	
383252	ona li jo e ilo lukin pimeja.	She's wearing sunglasses.	
383306	oko mi li laso.	My eyes are blue.	我的眼睛是藍色的。
383335	sina ken ala ken pana sona e ni tawa mi: mi tawa lon kon?	Can you teach me how to fly?	
383529	ona li toki "toki" tawa meli.		他向那位女士问好。
383595	mi lukin e telo lon lukin sina.	I see tears in your eyes.	
383658	tenpo suno li kama la waso mute li open kalama.	In the morning, the birds started to sing.	
383834	mi ken ala lukin e ni lon sona mi!	I don't remember!	我不记得了！
383870	mi wile kepeken e len meli laso ni tawa lukin.	I'd like to try on this blue dress.	
384209	ona li toki sama nasin ni la ni li ike mute tawa mi.	I hate the way that he speaks to me.	
384213	kalama musi Pato pi ma Potuke li pona mute tawa jan mute.	There are many people who like fado.	
384234	mi jo ala e ilo sona lon tomo mi.		我家没有电脑。
384300	jan ale li toki e ni: ona li jo e mani mute.	They say he was very rich.	
384326	tan seme la ona li awen lon ma Mewika?	Why did he live in the United States?	
384970	nimi sina li seme?	What's your name?	
384971	nimi sina li seme?	What's your name?	
384996	sina tan ma seme?	What country are you from?	你是从哪个国家来的？
385356	weka sina li ike tawa mi.	I miss you.	
385357	weka sina li ike tawa mi.	I miss you guys.	
385846	tenpo ala la mi toki e ni tawa jan.	I will never tell anybody.	
386021	jan pona lon tomo tawa o! sina kama lon tomo tawa li jo ala e supa tawa pi kepeken mute la o pakala e supa tawa pi kepeken wan. o awen ala e tomo sin pi pini tawa.	Dear passengers! If you get on a means of transport and don't have a season ticket, punch a one-time ticket without waiting for the next station.	
386228	ona li toki sama ni: ona li sona e ale.		他说得好像他什么都知道。
386271	tomo tawa suli li ken ala tawa tan ko.	The lorry was stuck in sand.	
386318	pona!	Exactly.	對了！
386360	jan olin en mi li kama wan.	I am married.	
386394	mi suli. sina lili.	I am taller than you.	
386688	wawa o lon poka sina.	May the Force be with you!	願大能與你同在。
386704	mi mije.	I'm a man.	我是个男人。
386736	utala wawa li pona tawa jan ala.		没有人喜欢战争。
386899	ken pi pona nanpa wan la mi pali e linja nimi mute mute lon ilo Tatowepa. taso mi jo e pali ante.	I would love to write hundreds of sentences on Tatoeba, but I've got things to do.	
386942	mije li ken ala unpa tan ijo mute.	Erection problems can have various causes.	
387011	mi jo a tomo tawa kon tu wan.	We have three planes.	我们拥有三架飞机。
387159	poki seme li ijo sina?	Which one is your bag?	
387160	poki seme li ijo sina?	Which cup is yours?	
387167	sina tan seme?	Where are you coming from?	你從哪裡來？
387354	toki! mi jan Nensi.	Hello, I am Nancy.	你好，我叫 Nancy。
387379	kon pi soweli tomo li wawa.		狗的嗅觉灵敏。
387413	tenpo ni la mun li kama a lon sewi.		月亮已經出來了。
387445	tenpo suno kama pi pali ala la sina wile pali e seme?		你週末有什麼計劃？
387446	sina wile pali e seme lon tenpo suno pi esun ala?	What are your plans for the weekend?	你週末有什麼計劃？
387554	jan pi mute seme li lon kulupu mama sina?	How many people are in your household?	你家有几口人？
387584	sina jan Sonko anu jan Nijon?		你是中国人还是日本人？
387813	nasin ante li pona tawa jan ante.	There's no point in arguing over tastes.	
387988	sina pali ala anu seme?	Don't you have something to do?	你没事做吗？
388269	mi wile telo e sijelo mi.		我需要洗个澡。
388558	ona li awen pali.		她继续工作。
388593	mi alasa e mani lili. ni li ike tawa ona.		她抱怨我的工資低。
388608	meli suli li jo e soweli jan lon luka ona.		那个胖女人拿着一只猴子。
388635	meli ni li seli lon sinpin pi tenpo pimeja ni ale.		她花了整個下午作飯。
388665	tomo ona li lon poka.	They live nearby.	
388666	tomo ona li lon poka.	They live nearby.	
388696	ona li pilin ike li pana e telo tan lukin.		她痛哭。
388731	ona li ken kama.		她或許會來。
388760	mi ken sona e ni: meli li toki.		我能了解她在說什麼。
388763	tenpo pi mute seme la sina sike e suno?	How old are you?	
388866	tenpo ni la ona li lon ala tomo ona.		她現在不在家。
388869	mi mute li mije.	We're men.	我们是男人。
388952	tenpo pi tawa tan tomo tawa la mi lukin e ni: ona tawa sewi nasin.	I saw him cross the street as I got off the bus.	
388978	ona li sona pona lukin e sitelen.		他能讀得很好。
389049	ma tomo Pesin li ma tomo lawa pi ma Sonko.		北京是中国的首都。
389120	o pilin akesi ala.	Don't be scared.	別怕！
389495	mije ni li jo e lawa wawa.	He's intelligent.	
389545	o weka e kalama pi jan lili ni.	Shut that boy up.	
389748	o tawa insa tomo lon tenpo ni.	Please enter now.	
389935	tenpo pi mute seme la sina sike e suno?	What's your age?	
390012	jan sewi o! sina pona ala tawa mi tan seme?	My God, my God, why hast thou forsaken me?	
390043	mi soweli. mi jo ala kin e nimi.		我是一只猫。我还没有名字。
390736	waso pi telo suli li pana e nasa mute: ona li mu wawa li pana e ko jaki lon ale li open e poki pi jaki weka li utala tan ni: ona li wile jo e moku.	Seagulls cause all types of disturbances by cackling loudly, spreading guano, tearing up garbage bags and attacking to get food.	
